State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
OSUN,EDE SOUTH,OLOKI/AKODA,29-08-09-008,"COMMUNITY PRY. SCHOOL, OLUWERE",135,301,0,0,0,0,7.6629836,4.4568641,0.13374429434632815,0.0777869528589338,31.0,1.0,169.0,1.0
OSUN,EDE SOUTH,LOOGUN,29-08-10-001,"Y.T.D. PRY. SCHOOL, ARAROMI LOGUN I",178,351,51,1,122,0,7.7142407,4.5041846,0.13463889950635213,0.07861285138762379,16.0,1.0,0.0,0.0
OSUN,EDE SOUTH,LOOGUN,29-08-10-002,"Y.T.D. PRY. SCHOOL, ARAROMI LOGUN II",166,331,35,2,122,0,7.7142407,4.5041846,0.13463889950635213,0.07861285138762379,16.0,1.0,0.0,0.0
OSUN,EDE SOUTH,LOOGUN,29-08-10-003,ALADUN OSUN VILLAGE,98,196,11,0,85,0,7.4762865,4.3513749,0.13048581524740305,0.075945818993639,94.91666666666667,3.3333333333333335,18.75,0.0
OSUN,EDE SOUTH,LOOGUN,29-08-10-004,"C.A.C PRY. SCHOOL, EGBEDA LOOGUN",353,663,105,2,241,0,7.7362693,4.425444,0.13502337110595697,0.07723856866262793,51.26086956521739,1.5652173913043477,123.78260869565217,0.21739130434782608
OSUN,EDE SOUTH,LOOGUN,29-08-10-006,DEENU VILLAGE,216,379,42,0,167,0,7.7379294,4.4337485,0.1350523453168693,0.07738350953035981,21.604651162790695,2.558139534883721,36.97674418604652,3.1627906976744184
OSUN,EDE SOUTH,LOOGUN,29-08-10-008,AKINBODE VILLAGE,126,223,20,2,99,0,7.6119799,4.3915295,0.1328541118506287,0.07664664897346032,20.0,2.0,99.0,0.0
OSUN,EGBEDORE,AWO/ABUDO,29-09-01-001,"BAPTIST DAY PRY. SCHOOL, AWO",263,750,70,11,165,0,7.8085298,4.4262325,0.13628455475009432,0.07725233058377992,26.5,6.5,27.5,0.0
OSUN,EGBEDORE,AWO/ABUDO,29-09-01-002,"TOWN HALL, AWO",283,805,89,0,192,0,7.7678671,4.4027782,0.13557485675234363,0.07684297582502941,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,ARA I,29-09-02-001,"EBENEZER BAPTIST DAY PRY SCHOOL, ARA",253,587,71,10,137,0,7.8527059,4.3788698,0.1370555731457846,0.0764256955261456,30.5,0.0,21.5,0.25
OSUN,EGBEDORE,ARA I,29-09-02-002,"EBENEZER BAPTIST PRY SCHOOL, ARA",271,618,97,2,162,0,7.8527059,4.3788698,0.1370555731457846,0.0764256955261456,2.0,10.0,9.75,0.25
OSUN,EGBEDORE,ARA I,29-09-02-004,"Y.T.D. PRY. SCHOOL, ARA",348,738,149,11,176,0,7.8506934,4.3863471,0.13702044839458818,0.07655619903030497,67.0,1.25,27.25,0.25
OSUN,EGBEDORE,ARA I,29-09-02-005,ARO ALARA VILLAGE,89,194,32,0,56,0,7.8421697,4.3794799,0.13687168176513598,0.07643634377991201,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,ARA I,29-09-02-006,ABOGUNDE COMMUNITY PRY. SCHOOL,194,487,74,0,112,0,7.8144036,4.5296205,0.13638707189969795,0.07905679159083182,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,ARA II,29-09-03-001,"TOWN HALL, ARA (OLD)",314,724,151,5,150,0,7.7863574,4.4938926,0.13589757336702513,0.07843322210100852,24.0,3.0,30.5,0.0
OSUN,EGBEDORE,ARA II,29-09-03-002,"ISALE AYO AREA, ARA",241,523,64,7,168,0,7.8518767,4.3846901,0.13704110087562704,0.07652727892459943,39.25,3.75,17.25,0.25
OSUN,EGBEDORE,ARA II,29-09-03-003,"BAPTIST DAY PRY SCHOOL, ARA",251,720,96,20,128,1,7.8535355,4.3841548,0.1370700523972591,0.0765179361771135,0.75,12.5,32.75,1.0
OSUN,EGBEDORE,ARA II,29-09-03-004,"OOYE VILLAGE, OOYE",105,260,32,0,71,0,7.4181173,4.0554138,0.12947057118415195,0.07078032334081481,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,ARA II,29-09-03-008,YEMOPE VILLAGE,151,342,59,1,87,0,7.8792962,4.4299456,0.13751966142987762,0.07731713640423571,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,IDO-OSUN,29-09-04-001,IDO OSUN TOWN HALL,298,766,170,19,103,0,7.7863574,4.4938926,0.13589757336702513,0.07843322210100852,47.75,14.5,28.25,0.0
OSUN,EGBEDORE,IDO-OSUN,29-09-04-002,IDO-OSUN TOWN HALL AREA,282,771,154,9,111,0,7.7863574,4.4938926,0.13589757336702513,0.07843322210100852,27.75,2.0,18.25,0.0
OSUN,EGBEDORE,IDO-OSUN,29-09-04-003,IDO-OSUN DISPENSARY PREMISES,476,1268,239,27,200,1,7.7783548,4.4816011,0.13575790164830503,0.07821869495599965,140.33333333333331,22.0,56.33333333333334,1.0
OSUN,EGBEDORE,IDO-OSUN,29-09-04-004,IDO-OSUN DISPENSARY AREA,296,750,112,11,167,0,7.7783548,4.4816011,0.13575790164830503,0.07821869495599965,29.0,0.6666666666666661,12.333333333333343,0.3333333333333333
OSUN,EGBEDORE,IDO-OSUN,29-09-04-005,"COMMUNITY PRY. SCHOOL, EGBEDI",284,673,109,16,152,2,7.917751,4.525624,0.13819082430307356,0.07898703950727586,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,IDO-OSUN,29-09-04-006,"NEW MOTOR PARK, IDO-OSUN",393,839,169,30,192,0,7.784628,4.5452378,0.13586738964294112,0.07932936489610351,62.117647058823536,18.61764705882353,124.23529411764706,0.11764705882352941
OSUN,EGBEDORE,IRA GBERI I,29-09-05-001,IRAGBERI TOWN HALL,283,818,104,6,172,0,7.7845724,4.3636493,0.13586641923987702,0.07616004768734579,23.0,3.5,17.5,0.25
OSUN,EGBEDORE,IRA GBERI I,29-09-05-002,EJEMU AREA,340,791,110,11,215,0,7.9016186,4.3231241,0.1379092608068248,0.07545274951731659,4.388888888888886,18.5,125.22222222222223,0.2777777777777778
OSUN,EGBEDORE,IRA GBERI I,29-09-05-003,ISALE ARO AREA,232,497,108,4,116,0,7.7831581,4.3655059,0.13584173504826608,0.07619245147023831,18.0,1.0,52.5,0.25
OSUN,EGBEDORE,IRA GBERI II,29-09-06-001,"BAPTIST DAY PRY. SCHOOL, IRAGBERI",356,905,108,4,240,0,7.8085298,4.4262325,0.13628455475009432,0.07725233058377992,30.5,4.0,85.0,0.0
OSUN,EGBEDORE,IRA GBERI II,29-09-06-002,BADA AREA IRAGBERI,283,618,137,0,143,0,7.7831581,4.3655059,0.13584173504826608,0.07619245147023831,18.25,4.0,18.75,0.25
OSUN,EGBEDORE,IRA GBERI II,29-09-06-003,OLOSI AREA IRAGBERI,333,695,103,5,220,0,7.7831581,4.3655059,0.13584173504826608,0.07619245147023831,24.25,2.25,77.5,0.25
OSUN,EGBEDORE,IRA GBERI II,29-09-06-004,"DAODU AREA, IRAGBERI",301,722,160,1,139,1,7.7831581,4.3655059,0.13584173504826608,0.07619245147023831,47.0,2.75,23.75,1.0
OSUN,EGBEDORE,IWOYE/IDOO/ORIGO,29-09-07-002,IDOO VILLAGE,325,666,152,6,162,0,7.7210987,4.372894,0.1347585941864539,0.0763213981407049,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,IWOYE/IDOO/ORIGO,29-09-07-003,EKURO VILLAGE,211,542,48,2,155,0,7.7356578,4.3646226,0.135012698417581,0.07617703497695545,77.0,2.0,26.0,0.0
OSUN,EGBEDORE,IWOYE/IDOO/ORIGO,29-09-07-004,KITIBI VILLAGE,311,651,125,0,181,0,7.7303025,4.3667907,0.13491923080014895,0.07621487546046794,77.0,2.0,26.0,0.0
OSUN,EGBEDORE,IKOTUN,29-09-08-001,"L.A. PRY. SCHOOL, IKOTUN",365,822,166,0,198,0,7.8140449,4.3762794,0.13638081140367106,0.07638048451720193,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,OJO/ARO,29-09-09-001,"BAPTIST DAY PRY SCHOOL, OJO",260,750,85,5,145,0,7.8085298,4.4262325,0.13628455475009432,0.07725233058377992,4.0,2.5,57.5,0.0
OSUN,EGBEDORE,OJO/ARO,29-09-09-002,"BAPTIST DAY PRY. SCHOOL, ARO",391,970,178,0,208,0,7.823581,4.441668,0.13654724774647048,0.0775217308804715,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,OKINNI/OLORUNSOGO/OFATEDO,29-09-10-003,OSUN BUKOLA JUNCTION,167,750,91,30,34,1,7.5395165,4.0570902,0.13158938693343905,0.07080958204039525,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,OKINNI/OLORUNSOGO/OFATEDO,29-09-10-004,OKUBANJO PRINTING PRESS AREA,212,750,110,34,61,0,7.5170708,4.5115434,0.13119763556552416,0.07874128667661955,59.857142857142854,14.142857142857142,28.714285714285715,0.14285714285714285
OSUN,EGBEDORE,OKINNI/OLORUNSOGO/OFATEDO,29-09-10-006,"ST. GEORGES R.C.M PRY. SCHOOL, OFATEDO",368,1125,94,61,193,1,7.7805876,4.5025289,0.13579687135984356,0.07858395397119851,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,OKINNI/OLORUNSOGO/OFATEDO,29-09-10-008,OKOGUN AREA OKINNI,252,750,124,6,93,0,7.8351198,4.5291107,0.13674863779819962,0.07904789390230516,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EGBEDORE,OKINNI/OLORUNSOGO/OFATEDO,29-09-10-009,"ST. JOHNS' PR. SCHOOL, OKINNI",245,997,107,8,121,1,7.854669,4.4736981,0.1370898357043305,0.07808076158521453,23.470588235294116,5.96078431372549,14.843137254901961,0.9607843137254902
OSUN,EGBEDORE,OKINNI/OLORUNSOGO/OFATEDO,29-09-10-010,"Y.T.D. PRY. SCHOOL, OKINNI",506,1960,198,41,250,0,7.8318823,4.518113,0.1366921327636663,0.07885594782715856,32.0,30.0,61.0,0.0
OSUN,EGBEDORE,OKINNI/OLORUNSOGO/OFATEDO,29-09-10-011,"IGBOKITI PRY. SCHOOL, IGBOKITI",167,455,100,2,63,0,7.7976798,4.5163164,0.13609518652625294,0.07882459124181723,68.0,1.0,3.0,0.0
OSUN,EJIGBO,ELEJIGBO 'A',29-10-01-001,EJIGBO TOWN HALL,339,875,133,12,169,0,7.9141368,4.3166161,0.13812774461324795,0.07533916348959681,26.33333333333333,56.33333333333333,90.83333333333333,0.5
OSUN,EJIGBO,ELEJIGBO 'A',29-10-01-002,ABIEKU AREA,351,890,191,4,146,1,7.8964509,4.2974547,0.1378190674270695,0.07500473397030516,48.0,4.0,7.0,1.0
OSUN,EJIGBO,ELEJIGBO 'A',29-10-01-003,R.C.M. PRY. SCHOOL,274,750,141,6,108,0,7.831015,4.132922,0.13667699552306375,0.07213309662810909,14.5,3.5,63.5,0.0
OSUN,EJIGBO,ELEJIGBO 'A',29-10-01-004,BEGI-OPP. NEPA,347,870,174,6,154,0,7.9023913,4.3078195,0.13792274696595497,0.07518563385661586,36.52631578947367,1.2631578947368425,58.21052631578948,0.10526315789473684
OSUN,EJIGBO,ELEJIGBO 'A',29-10-01-005,BADA SAKASAKA,374,881,229,10,128,1,7.9055419,4.3098822,0.1379777353093683,0.07522163476309675,94.73333333333332,21.8,31.46666666666667,0.8
OSUN,EJIGBO,ELEJIGBO 'A',29-10-01-006,EVANG/OMO-OYE,308,761,181,11,101,0,7.9016186,4.3231241,0.1379092608068248,0.07545274951731659,70.55555555555556,18.5,4.888888888888886,0.2777777777777778
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-004,OBA ABIDJAN/ALARAN,240,642,88,2,126,0,7.8993414,4.3084592,0.1378695161690984,0.07519679872784087,52.04761904761904,2.666666666666667,25.285714285714292,0.09523809523809523
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-005,OJUDE OSOLO,330,794,214,2,98,0,7.8984748,4.3157006,0.13785439114580061,0.0753231850002948,87.36,5.08,6.719999999999999,0.16
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-006,AROMADU,327,782,211,0,107,0,7.8868845,4.3279923,0.13765210224950672,0.07553771563596218,67.0,4.0,30.0,1.0
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-007,EJIGBO SHOPPING COMPLEX,281,706,162,1,109,0,7.9017925,4.3138048,0.13791229593439402,0.07529009704833547,34.64,19.36,14.719999999999999,0.24
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-009,FIRE STATION,268,750,144,19,99,0,7.8283978,4.4915223,0.13663131676588056,0.0783918525617485,59.0,16.91304347826087,4.565217391304344,0.0
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-010,"D.C.SCHOOL, IWO ROAD",347,946,209,22,107,0,7.8853703,4.298328,0.13762567447397303,0.07501997593066281,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-012,OBELAWO QUARTERS,231,750,144,4,77,1,7.883775,4.3214819,0.13759783123641595,0.07542408772034034,64.0,4.0,49.66666666666667,1.0
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-013,ALUKOSO JUNCTION,206,499,137,3,52,0,7.900004,4.3149923,0.1378810807207221,0.07531082283320292,3.5172413793103487,17.724137931034484,51.96551724137932,0.2413793103448276
OSUN,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-014,MOYOFADE COM. BANK,409,979,1,12,80,2,7.8945142,4.3181104,0.13778526563544613,0.07536524394460935,128.73684210526315,5.0,23.631578947368425,1.9473684210526316
OSUN,EJIGBO,ELEJIGBO 'C'/MAPO,29-10-03-001,"BEULAH BAPT. SCHOOL, EJIGBO",288,750,1,400,1,2,7.9075594,4.316765,0.1380129473270273,0.07534176228485302,143.3684210526316,391.6842105263158,108.84210526315789,1.8947368421052633
OSUN,EJIGBO,ELEJIGBO 'C'/MAPO,29-10-03-002,OGBOMOSO MOTOR PARK,295,764,171,0,118,0,7.9162259,4.3157467,0.13816420628665138,0.07532398959707996,70.66666666666667,70.33333333333333,31.33333333333333,0.5
OSUN,EJIGBO,ELEJIGBO 'C'/MAPO,29-10-03-003,ODE-BARA MARKET STALL,319,873,143,8,139,0,7.9003561,4.3043624,0.13788722602501838,0.07512529607904517,16.384615384615387,2.6923076923076925,31.538461538461533,0.23076923076923078
OSUN,EJIGBO,ELEJIGBO 'C'/MAPO,29-10-03-004,"MATERNITY CENTRE, POPO",312,965,170,8,128,0,7.9010286,4.306334,0.13789896336423804,0.07515970699057749,22.80000000000001,2.5999999999999996,24.200000000000003,0.13333333333333333
OSUN,EJIGBO,ELEJIGBO 'C'/MAPO,29-10-03-005,NEPA,256,551,136,2,110,0,7.894115,4.3100427,0.13777829828107216,0.07522443601654621,11.944444444444443,2.9444444444444446,6.388888888888886,0.16666666666666666
OSUN,EJIGBO,ELEJIGBO 'D'/EJEMU,29-10-04-001,OKE BALOGUN BAPT. DAY SCHOOL,299,750,210,1,57,0,7.902312,4.3186793,0.13792136291985815,0.07537517312272396,98.36842105263158,27.526315789473685,42.10526315789474,0.2631578947368421
OSUN,EJIGBO,ELEJIGBO 'D'/EJEMU,29-10-04-002,OLOWOLA/OLOGBIN,334,804,192,74,85,0,7.9016186,4.3231241,0.1379092608068248,0.07545274951731659,82.16666666666667,48.0,12.0,0.2777777777777778
OSUN,EJIGBO,ELEJIGBO 'D'/EJEMU,29-10-04-003,MAGISTRATE COURT,273,750,164,1,75,1,7.9009842,4.3233394,0.13789818843805016,0.07545650721119614,46.117647058823536,7.294117647058824,28.235294117647058,0.8823529411764706
OSUN,EJIGBO,ELEJIGBO 'D'/EJEMU,29-10-04-004,IDI-ORO JUNCTION,310,750,112,5,128,0,7.8984748,4.3157006,0.13785439114580061,0.0753231850002948,18.72,1.96,24.480000000000004,0.16
OSUN,EJIGBO,ELEJIGBO 'D'/EJEMU,29-10-04-007,OKE ODO ILUPEJU  II,371,888,183,1,180,0,7.9016186,4.3231241,0.1379092608068248,0.07545274951731659,72.66666666666667,29.055555555555557,88.27777777777777,0.2777777777777778
OSUN,EJIGBO,ELEJIGBO 'D'/EJEMU,29-10-04-008,APANPA AJILA OSUNFIADE,367,827,0,0,0,0,7.8984748,4.3157006,0.13785439114580061,0.0753231850002948,135.2,7.16,108.64,0.16
OSUN,EJIGBO,ELEJIGBO/AYEGBOGBO,29-10-05-002,"C.A.C.PRY. SCHOOL, 1",345,937,228,7,94,0,7.904734,4.3084048,0.13796363479434146,0.07519584926872779,93.66666666666666,25.0,4.799999999999997,0.26666666666666666
OSUN,EJIGBO,ELEJIGBO/AYEGBOGBO,29-10-05-003,ASALU/AKINDE,316,723,198,1,101,0,7.9023913,4.3078195,0.13792274696595497,0.07518563385661586,61.78947368421052,4.0,2.421052631578945,0.10526315789473684
OSUN,EJIGBO,ELEJIGBO/AYEGBOGBO,29-10-05-004,AYEGBOGBO DISPENSARY,298,750,185,9,101,0,7.9023913,4.3078195,0.13792274696595497,0.07518563385661586,48.10526315789474,4.421052631578948,2.421052631578945,0.10526315789473684
OSUN,EJIGBO,ELEJIGBO/AYEGBOGBO,29-10-05-005,DAKOLEBU JUNCTION,263,750,170,7,76,1,7.9023913,4.3078195,0.13792274696595497,0.07518563385661586,32.31578947368422,2.3157894736842106,23.89473684210526,0.9473684210526316
OSUN,EJIGBO,OLA/AYE/AGURODO,29-10-06-004,"MERIN-MEFON, OLA",335,750,161,4,165,0,7.8964878,4.3165851,0.1378197114535635,0.07533862243752869,41.349999999999994,3.1500000000000004,64.5,0.15
OSUN,EJIGBO,OLA/AYE/AGURODO,29-10-06-005,"AYE, MARKET JUNCTION",268,450,134,0,133,0,7.9484048,4.264103,0.13872583404132138,0.07442263699416778,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,OLA/AYE/AGURODO,29-10-06-006,AGURODO MARKET SQUARE,295,614,157,6,127,0,7.9477116,4.2788141,0.13871373541894655,0.0746793941257579,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,OLA/AYE/AGURODO,29-10-06-007,"PROPOSED HEALTH CENTRE, AGURODO",225,445,99,9,109,0,7.9023913,4.3078195,0.13792274696595497,0.07518563385661586,42.42105263157896,4.421052631578948,10.84210526315789,0.10526315789473684
OSUN,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-001,IFE-ODAN TOWN HALL,294,894,104,3,173,0,7.830693,4.1296068,0.13667137556287232,0.07207523547274697,41.0,1.0,34.0,0.0
OSUN,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-002,IFE-ODAN POSTAL AGENCY  I,331,867,149,2,170,0,7.830693,4.1296068,0.13667137556287232,0.07207523547274697,26.5,2.5,29.5,0.0
OSUN,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-003,IFE-ODAN POSTAL AGENCY  II,254,727,108,5,122,0,7.82965,4.097664,0.13665317177877404,0.07151772844044092,16.33333333333333,4.0,24.333333333333343,0.0
OSUN,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-004,"OKE AFIN/IWO ATE, IFE-ODAN",315,833,136,0,175,0,7.8250754,4.1053307,0.1365733299468123,0.07165153759820357,21.0,2.6666666666666665,46.33333333333334,0.0
OSUN,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-005,"OWU-ILE, NEAR PALACE",356,866,160,0,179,0,7.82965,4.097664,0.13665317177877404,0.07151772844044092,53.0,2.6666666666666665,51.66666666666667,0.0
OSUN,EJIGBO,IFEODAN 'B'/MASIFA,29-10-08-003,MASIFA POSTAL AGENCY,362,750,188,3,161,0,7.8947765,4.2589885,0.13778984363407412,0.07433337212957451,110.5,1.0,21.5,0.0
OSUN,EJIGBO,IFEODAN 'B'/MASIFA,29-10-08-006,OGURO MARKET SQUARE,264,709,81,3,174,0,7.8947765,4.2589885,0.13778984363407412,0.07433337212957451,50.0,1.0,2.0,0.0
OSUN,EJIGBO,IFEODAN 'B'/MASIFA,29-10-08-007,OGURO-ISANKO POSTAL AGENCY,278,699,74,1,191,0,7.894045,4.2581865,0.13777707655059576,0.07431937458897352,60.5,2.0,23.5,0.0
OSUN,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-002,OOSA/JAGUN/ARO,273,515,159,0,105,0,7.9269828,4.2771078,0.13835194960895916,0.07464961357273112,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-003,ILAWO BAPTIST DAY SCHOOL,238,438,106,4,125,0,7.902312,4.3186793,0.13792136291985815,0.07537517312272396,11.10526315789474,24.36842105263158,29.473684210526315,0.2631578947368421
OSUN,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-005,ADEGEEBO/ELEWURE VILLAGE,92,194,55,0,35,0,7.9141368,4.3166161,0.13812774461324795,0.07533916348959681,64.66666666666667,70.33333333333333,65.5,0.5
OSUN,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-006,"ISUNDUNRIN BAPT. DAY SCHOOL,",403,1109,235,7,142,0,7.8779046,4.3159533,0.13749537342800688,0.07532759544731459,74.0,3.5,38.0,0.5
OSUN,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-008,ISUNDURIN ORI-OKE QUARTERS,289,839,122,3,147,0,7.861704,4.2435893,0.1372126196172083,0.07406460538740141,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-010,ISOKO MARKET STALL,279,603,97,0,176,0,7.9193405,4.2718789,0.13821856631153398,0.0745583520514736,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,INISA I/AATO/IGBON,29-10-10-001,AATO POSTAL AGENCY,370,729,204,2,154,1,7.9141368,4.3166161,0.13812774461324795,0.07533916348959681,109.16666666666667,68.0,73.33333333333333,0.6666666666666667
OSUN,EJIGBO,INISA I/AATO/IGBON,29-10-10-002,AJOGBELEDE/APONLA,248,514,143,1,98,0,7.9141368,4.3166161,0.13812774461324795,0.07533916348959681,38.0,69.16666666666667,8.0,0.5
OSUN,EJIGBO,INISA I/AATO/IGBON,29-10-10-003,IJIMOBA,313,723,125,2,179,0,7.842665,4.3147802,0.1368803263809211,0.07530712098985945,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,INISA I/AATO/IGBON,29-10-10-005,"D.C. SCHOOL, IGBON II",283,573,117,2,155,0,7.8773669,4.3450591,0.13748598879261892,0.07583558748874156,117.0,2.0,155.0,0.0
OSUN,EJIGBO,INISA I/AATO/IGBON,29-10-10-006,"BAPT. DAY SCHOOL, IKA",351,832,178,17,131,0,7.8779046,4.3159533,0.13749537342800688,0.07532759544731459,11.5,11.5,21.5,0.5
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-002,BALOGUN OLUKOTUN QUARTERS IWATA,207,440,55,12,134,0,7.900004,4.3149923,0.1378810807207221,0.07531082283320292,81.31034482758622,8.413793103448278,32.86206896551724,0.2413793103448276
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-003,AFAAKE TOWN HALL,177,394,0,0,0,0,7.9045188,4.3051542,0.13795987884579114,0.07513911559606246,170.83333333333334,6.0,115.75,0.16666666666666666
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-004,AYEGUNLE KUGBOLA,184,338,82,0,102,0,7.8964878,4.3165851,0.1378197114535635,0.07533862243752869,41.599999999999994,7.35,1.6500000000000057,0.15
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-005,IBOGUNDE,139,263,66,7,63,0,7.9141368,4.3166161,0.13812774461324795,0.07533916348959681,51.83333333333333,62.16666666666667,32.83333333333333,0.5
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-006,INISA II,260,462,166,1,90,0,7.8040122,4.2810969,0.1362057077558062,0.07471923650192243,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-007,SONGBE MARKET SQUARE,334,871,204,4,124,0,7.9045188,4.3051542,0.13795987884579114,0.07513911559606246,50.16666666666666,1.666666666666667,18.58333333333333,0.16666666666666666
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-008,ABA MERIN,150,263,82,0,63,0,7.8984748,4.3157006,0.13785439114580061,0.0753231850002948,49.91999999999999,7.16,43.120000000000005,0.16
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-009,ADO-ORI-OKE,138,250,79,0,53,0,7.8255368,4.2647442,0.13658138289598099,0.07443382804533155,2.0,1.0,22.0,0.0
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-011,OLORIN,167,314,40,0,116,0,7.7641251,4.321359,0.135509546531734,0.07542194271068964,4.0,0.0,31.0,0.0
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-012,OSUNTEDO,272,680,139,3,120,0,7.6944536,4.3298644,0.13429354946193076,0.07557038994488877,30.0,2.8,30.939393939393938,0.11538461538461539
OSUN,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-013,IDI-IGBA,132,334,44,0,85,0,7.7683595,4.3138547,0.13558345075358044,0.07529096796763224,4.0,0.0,31.0,0.0
OSUN,IFE CENTRAL,ILARE I,29-11-01-001,OLUOROGBO HIGH SCHOOL,304,907,171,30,97,0,7.5011818,4.5495411,0.1309203202006748,0.07940447164980459,56.53061224489795,16.918367346938776,38.183673469387756,0.7551020408163265
OSUN,IFE CENTRAL,ILARE I,29-11-01-003,OPE OLU-HOSPITAL,201,517,137,18,33,0,7.4995128,4.5557737,0.13089119065545898,0.07951325104076438,7.800000000000011,3.6499999999999986,32.400000000000006,1.15
OSUN,IFE CENTRAL,ILARE I,29-11-01-004,MOOREMI HIGH SCHOOL,228,869,103,58,39,0,7.511715,4.5451935,0.13110415922144586,0.07932859171524488,67.0,34.5,20.0,0.0
OSUN,IFE CENTRAL,ILARE I,29-11-01-005,O.A.U. STAFF  QUARTERS,172,606,96,45,17,0,7.5259871,4.5318711,0.13135325435761974,0.07909607197097719,34.0,8.0,12.0,0.0
OSUN,IFE CENTRAL,ILARE I,29-11-01-006,SIJUWADE NURS/PRY. SCHOOL,288,761,156,42,66,1,7.5011818,4.5495411,0.1309203202006748,0.07940447164980459,41.22448979591837,29.163265306122447,6.551020408163268,0.26530612244897955
OSUN,IFE CENTRAL,ILARE I,29-11-01-007,SIJUWADE NURS/PRY. SCHOOL,288,761,199,16,55,4,7.5011818,4.5495411,0.1309203202006748,0.07940447164980459,85.10204081632654,2.63265306122449,4.673469387755105,3.326530612244898
OSUN,IFE CENTRAL,ILARE I,29-11-01-008,SIJUWADE NURS/PRY. SCHOOL,288,761,116,24,69,0,7.5011818,4.5495411,0.1309203202006748,0.07940447164980459,0.4081632653061291,10.795918367346939,9.612244897959187,0.7551020408163265
OSUN,IFE CENTRAL,ILARE I,29-11-01-009,SIJUWADE NURS/PRY. SCHOOL,288,761,144,20,67,0,7.5011818,4.5495411,0.1309203202006748,0.07940447164980459,28.9795918367347,6.7142857142857135,7.571428571428569,0.7551020408163265
